dataset,probe,split,permutations,status,pearson_delta_mean,pearson_delta_sd,pearson_delta_q025,pearson_delta_q975,UER_at_50_mean,UER_at_50_sd,UER_at_50_q025,UER_at_50_q975,sign_flip_rate_mean,sign_flip_rate_sd,sign_flip_rate_q025,sign_flip_rate_q975,retrieval_mrr_mean,retrieval_mrr_sd,retrieval_mrr_q025,retrieval_mrr_q975
Norman2019_GEARS_processed_mirror,FP3_label_shuffled_mean_effect,L1,20,COMPLETED_FALSIFICATION_PERMUTATIONS,0.255387959706943,0.027301472871339105,0.2091429023050966,0.29637998880656696,0.0034210526315789475,0.0011768778828946263,0.0017543859649122807,0.005798245614035087,0.33958810068649886,0.015530599393353833,0.31985299216420493,0.3678004299285764,0.0905741278713498,0.019510337244863136,0.05800989752941023,0.12587899133753025
Norman2019_GEARS_processed_mirror,FP3_label_shuffled_mean_effect,L2,20,COMPLETED_FALSIFICATION_PERMUTATIONS,0.22680007224853962,0.03792454449732812,0.16720535279298487,0.286524290875796,0.0058484848484848485,0.0021019862370705903,0.002075757575757576,0.009439393939393937,0.35618636962510475,0.019982307177667066,0.3261468439334052,0.3905797101449275,0.13016880846668846,0.030692200260492384,0.08322875476422328,0.1755666804017564
Norman2019_GEARS_processed_mirror,FP3_label_shuffled_mean_effect,L3,20,COMPLETED_FALSIFICATION_PERMUTATIONS,0.1704755890487423,0.04730292240039307,0.06052935054259127,0.22863233317390358,0.005879999999999999,0.0020970154229786975,0.0024,0.010019999999999998,0.367596837944664,0.030389061645872344,0.32426482213438734,0.4283359683794466,0.16049416269190195,0.03775233975668303,0.09822218080546456,0.21257518921047694
