dataset,model,split,perturbation,true_target_rank,top_match,top_match_similarity,true_target_similarity,is_confused
Norman2019_GEARS_processed_mirror,GEARS_cell_gears_0.1.2,L1,AHR+KLF1,1,AHR+KLF1,0.9589297771453857,0.9589297771453857,False
