dataset,probe,split,permutations,status,pearson_delta_mean,pearson_delta_sd,pearson_delta_q025,pearson_delta_q975,UER_at_50_mean,UER_at_50_sd,UER_at_50_q025,UER_at_50_q975,sign_flip_rate_mean,sign_flip_rate_sd,sign_flip_rate_q025,sign_flip_rate_q975,retrieval_mrr_mean,retrieval_mrr_sd,retrieval_mrr_q025,retrieval_mrr_q975
Norman2019_GEARS_processed_mirror,FP3_label_shuffled_mean_effect,L1,20,COMPLETED_FALSIFICATION_PERMUTATIONS,0.255387959706943,0.0273014728713391,0.2091429023050966,0.2963799888065669,0.0034210526315789,0.0011768778828946,0.0017543859649122,0.005798245614035,0.3395881006864988,0.0155305993933538,0.3198529921642049,0.3678004299285764,0.0905741278713498,0.0195103372448631,0.0580098975294102,0.1258789913375302
Norman2019_GEARS_processed_mirror,FP3_label_shuffled_mean_effect,L2,20,COMPLETED_FALSIFICATION_PERMUTATIONS,0.2268000722485396,0.0379245444973281,0.1672053527929848,0.286524290875796,0.0058484848484848,0.0021019862370705,0.0020757575757575,0.0094393939393939,0.3561863696251047,0.019982307177667,0.3261468439334052,0.3905797101449275,0.1301688084666884,0.0306922002604923,0.0832287547642232,0.1755666804017564
Norman2019_GEARS_processed_mirror,FP3_label_shuffled_mean_effect,L3,20,COMPLETED_FALSIFICATION_PERMUTATIONS,0.1704755890487423,0.047302922400393,0.0605293505425912,0.2286323331739035,0.0058799999999999,0.0020970154229786,0.0024,0.0100199999999999,0.367596837944664,0.0303890616458723,0.3242648221343873,0.4283359683794466,0.1604941626919019,0.037752339756683,0.0982221808054645,0.2125751892104769
