run_id,space,perturbation,n_pred_cells,n_real_cells,pearson_delta,spearman_delta,rmse_delta,mae_delta,cosine_delta,uer20,uer50,uer100,sign_flip_rate,null_source,null_status,bns_status
S2_norman_l2,audit_delta,C19ORF26,750,750,0.4794944226741791,0.16555329445554717,0.04067748039960861,0.015061353333294392,0.4801989793777466,0.0,0.0,0.0,0.25296442687747034,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,audit_delta,C19ORF26+TGFBR2,274,274,0.556177020072937,0.24910971425171097,0.04983344301581383,0.016057386994361877,0.5515612959861755,0.0,0.0,0.0,0.1976284584980237,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,audit_delta,CEBPB,422,422,0.6021758317947388,0.3888890375937157,0.07080346345901489,0.021988239139318466,0.6083053350448608,0.0,0.0,0.0,0.12648221343873517,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,audit_delta,CEBPB+CEBPE,111,111,0.5094364881515503,0.2832708496919045,0.12656660377979279,0.042005281895399094,0.5156459808349609,0.0,0.0,0.0,0.16600790513833993,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,audit_delta,CEBPB+MAPK1,337,337,0.40830206871032715,0.3088233159551684,0.08374527841806412,0.024077914655208588,0.4175368547439575,0.0,0.0,0.0,0.15810276679841898,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,audit_delta,CEBPE,1039,1039,0.4696432054042816,0.36517726933959727,0.08551642298698425,0.025389185175299644,0.47681647539138794,0.0,0.0,0.0,0.1857707509881423,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,audit_delta,CEBPE+SET,529,529,0.2710268795490265,0.23116437014303723,0.06840959191322327,0.02033473365008831,0.2731395959854126,0.0,0.0,0.0,0.3359683794466403,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,audit_delta,CEBPE+SPI1,175,175,0.6009714007377625,0.309764185106091,0.1426018476486206,0.04592225328087807,0.6053966879844666,0.0,0.0,0.0,0.1225296442687747,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,audit_delta,CITED1,169,169,0.740189790725708,0.31020204051793804,0.03844836726784706,0.014261845499277115,0.7406038641929626,0.0,0.0,0.0,0.09486166007905138,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,audit_delta,CKS1B,189,189,0.47139281034469604,0.22231437174820215,0.055415891110897064,0.018169716000556946,0.4704211950302124,0.0,0.0,0.0,0.22924901185770752,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,audit_delta,FOXA1,761,761,0.638849675655365,0.31129059409893395,0.03487544506788254,0.0129397539421916,0.636379599571228,0.0,0.0,0.0,0.11067193675889328,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,audit_delta,HOXA13,230,230,0.7924439311027527,0.39829246116556716,0.06053231284022331,0.020969243720173836,0.7941843271255493,0.0,0.0,0.0,0.08300395256916997,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,audit_delta,HOXC13,343,343,0.7934587001800537,0.37993069132544954,0.044422462582588196,0.015343905426561832,0.7943759560585022,0.0,0.0,0.0,0.07114624505928854,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,audit_delta,IRF1,331,331,0.211990088224411,0.14228416755633366,0.0748482272028923,0.021772105246782303,0.218941330909729,0.0,0.0,0.0,0.31225296442687744,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,audit_delta,IRF1+SET,367,367,0.29752105474472046,0.1796090052508207,0.09660688042640686,0.028905658051371574,0.3037816286087036,0.0,0.0,0.0,0.28063241106719367,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,audit_delta,KIF2C,518,518,0.33028262853622437,0.12925181320185508,0.04011170566082001,0.014405657537281513,0.3272297978401184,0.0,0.0,0.0,0.24110671936758893,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,audit_delta,MAP4K5,300,300,0.4583696126937866,0.11979654706478376,0.04377473518252373,0.01687859743833542,0.44579488039016724,0.0,0.0,0.01,0.30039525691699603,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,audit_delta,MAP7D1,635,635,-0.0006081424653530121,0.08875129097282164,0.0428735725581646,0.014356404542922974,0.008985757827758789,0.0,0.0,0.02,0.4189723320158103,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,audit_delta,MAPK1,660,660,0.19255807995796204,0.16579208478292803,0.07244463264942169,0.02098545804619789,0.19981622695922852,0.0,0.0,0.0,0.2845849802371542,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,audit_delta,MAPK1+TGFBR2,389,389,0.19666877388954163,0.1791573862793634,0.06670119613409042,0.020806480199098587,0.2023228406906128,0.0,0.0,0.0,0.25691699604743085,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,audit_delta,NCL,197,197,0.27456384897232056,0.10305747640168796,0.04483652487397194,0.0167055893689394,0.26721274852752686,0.0,0.0,0.01,0.31620553359683795,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,audit_delta,SET,790,790,0.3416120707988739,0.1585135707099614,0.0681614801287651,0.020762182772159576,0.3378274440765381,0.0,0.0,0.0,0.30039525691699603,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,audit_delta,SPI1,506,506,0.6808922290802002,0.32791027464019673,0.07005324959754944,0.02252303808927536,0.6800580620765686,0.0,0.0,0.0,0.07905138339920949,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,audit_delta,TGFBR2,537,537,0.05941101908683777,-0.01544561837562844,0.04379064217209816,0.016389446333050728,0.05046200752258301,0.0,0.0,0.0,0.549407114624506,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,audit_delta,ZBTB25,590,590,0.3400712013244629,0.1228454553903721,0.046023085713386536,0.01603185199201107,0.32718420028686523,0.0,0.0,0.0,0.3557312252964427,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,BCL2L11,463,463,0.17270560562610626,0.0016368662287271191,0.04029254987835884,0.014323689974844456,0.16756939888000488,0.0,0.02,0.01,0.47035573122529645,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,BCL2L11+TGFBR2,382,382,0.23046495020389557,0.007368548685308943,0.03862159699201584,0.01328585296869278,0.22630631923675537,0.0,0.0,0.01,0.45849802371541504,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,BCORL1,456,456,0.38365185260772705,0.1418422718702283,0.042707622051239014,0.014499430544674397,0.3826773762702942,0.0,0.0,0.0,0.21739130434782608,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,C19ORF26,750,750,0.5150054693222046,0.16950619302191172,0.039556026458740234,0.014016215689480305,0.5159164071083069,0.0,0.0,0.0,0.21739130434782608,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,C19ORF26+TGFBR2,274,274,0.6275471448898315,0.23883745952718294,0.045715704560279846,0.014610095880925655,0.6260368227958679,0.0,0.0,0.0,0.14624505928853754,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,CEBPB,422,422,0.5516309142112732,0.34601188518935955,0.07378343492746353,0.022477587684988976,0.5557414293289185,0.0,0.0,0.0,0.15810276679841898,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,CEBPB+CEBPE,111,111,0.4563893973827362,0.2082213669114115,0.12972503900527954,0.04286160320043564,0.4583275318145752,0.0,0.0,0.0,0.22529644268774704,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,CEBPB+MAPK1,337,337,0.36362332105636597,0.26477129088876683,0.08598721772432327,0.024432606995105743,0.36938875913619995,0.0,0.0,0.0,0.1857707509881423,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,CEBPE,1039,1039,0.40056607127189636,0.3335378397968332,0.08870024234056473,0.0259485375136137,0.404188871383667,0.0,0.0,0.0,0.23715415019762845,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,CEBPE+SET,529,529,0.24940145015716553,0.21510654363935588,0.06932220607995987,0.019917789846658707,0.2510707974433899,0.0,0.0,0.0,0.33992094861660077,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,CEBPE+SPI1,175,175,0.544661283493042,0.2658108729870308,0.14547528326511383,0.04673158377408981,0.5466907024383545,0.0,0.0,0.0,0.14624505928853754,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,CITED1,169,169,0.7440045475959778,0.27852734900178666,0.038071293383836746,0.014064613729715347,0.7445901036262512,0.0,0.0,0.0,0.08695652173913043,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,CKS1B,189,189,0.5189186930656433,0.18838521254099483,0.053263500332832336,0.01719440333545208,0.5192849040031433,0.0,0.0,0.0,0.20948616600790515,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,FOXA1,761,761,0.6714634299278259,0.3115922948805264,0.03292015194892883,0.011947774328291416,0.6712883114814758,0.0,0.0,0.0,0.11067193675889328,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,HOXA13,230,230,0.7886302471160889,0.3847784561341225,0.06098858267068863,0.020710157230496407,0.7891473770141602,0.0,0.0,0.0,0.06719367588932806,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,HOXC13,343,343,0.7917608022689819,0.3594981858795738,0.04452196881175041,0.015097136609256268,0.7910932302474976,0.0,0.0,0.0,0.07114624505928854,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,IRF1,331,331,0.20404645800590515,0.1264566452409786,0.07520288974046707,0.021477432921528816,0.20701628923416138,0.0,0.0,0.0,0.30039525691699603,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,IRF1+SET,367,367,0.30929797887802124,0.184828300426347,0.09630686044692993,0.028305111452937126,0.3114158511161804,0.0,0.0,0.0,0.2648221343873518,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,KIF2C,518,518,0.3669295310974121,0.12413720881327446,0.038956962525844574,0.013403804041445255,0.3659921884536743,0.0,0.0,0.0,0.22529644268774704,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,MAP4K5,300,300,0.5132642388343811,0.10740901443331612,0.042297568172216415,0.01580544374883175,0.5066385865211487,0.0,0.0,0.0,0.26877470355731226,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,MAP7D1,635,635,-0.033778704702854156,0.07008836701306091,0.04346312955021858,0.013517539016902447,-0.02917635440826416,0.0,0.0,0.02,0.38735177865612647,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,MAPK1,660,660,0.1583637297153473,0.1288174863472855,0.0737675353884697,0.02094234712421894,0.1618901491165161,0.0,0.0,0.0,0.3201581027667984,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,MAPK1+TGFBR2,389,389,0.17604109644889832,0.15391477272672693,0.0676192045211792,0.020581377670168877,0.17933332920074463,0.0,0.0,0.0,0.2885375494071146,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,NCL,197,197,0.315593957901001,0.09717871552358688,0.043258026242256165,0.015603462234139442,0.3121683597564697,0.0,0.04,0.02,0.30039525691699603,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,SET,790,790,0.36076170206069946,0.17290496673988767,0.06718490272760391,0.01973189413547516,0.3595849871635437,0.0,0.0,0.0,0.2924901185770751,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,SPI1,506,506,0.6714619994163513,0.3080399180904159,0.07078547030687332,0.022356942296028137,0.6720170974731445,0.0,0.0,0.0,0.13043478260869565,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,TGFBR2,537,537,0.1243148073554039,-0.023353791887095864,0.04191574454307556,0.015165937133133411,0.11922860145568848,0.0,0.0,0.01,0.5138339920948617,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S2_norman_l2,gears_raw,ZBTB25,590,590,0.42061781883239746,0.10894281131207519,0.04255185276269913,0.014577013440430164,0.4137556552886963,0.0,0.0,0.0,0.3359683794466403,median_abs_raw_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,ABCE1,207,207,0.5094247460365295,0.4025120373711226,0.09281562268733978,0.061714012175798416,0.5365715026855469,0.15,0.1,0.09,0.168,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,ACTR6,104,104,-0.060839034616947174,-0.0391419122706159,0.07395455986261368,0.054408855736255646,-0.07246983051300049,0.2,0.2,0.27,0.556,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,ACTR8,242,242,0.1373436450958252,0.10315147603748594,0.06620188057422638,0.0448823906481266,0.13363683223724365,0.3,0.2,0.23,0.416,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,ALG13,167,167,0.19169655442237854,0.15673264669659062,0.0552893802523613,0.039790838956832886,0.1715824007987976,0.2,0.22,0.21,0.36,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,ARCN1,214,214,0.5297043323516846,0.3811803325843617,0.05948477238416672,0.04145170748233795,0.49496597051620483,0.0,0.02,0.09,0.1,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,ATP6AP1,114,114,0.32180696725845337,0.21781181840292768,0.05989121273159981,0.04362495243549347,0.3223044276237488,0.1,0.12,0.16,0.224,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,ATP6V1A,89,89,0.16749221086502075,0.1304523294737475,0.06707388162612915,0.047884501516819,0.17205339670181274,0.2,0.18,0.24,0.348,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,BRIX1,109,109,0.42862942814826965,0.2935607168054742,0.0749044120311737,0.05229108780622482,0.43187302350997925,0.15,0.1,0.1,0.148,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,CCNH,75,75,0.20315977931022644,0.14851587416819936,0.08115576207637787,0.05750196427106857,0.20515477657318115,0.05,0.16,0.17,0.348,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,CCNK,211,211,0.08655011653900146,0.06629156660843566,0.05663572624325752,0.039912570267915726,0.08011293411254883,0.3,0.26,0.23,0.44,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,CCT3,217,217,0.36781740188598633,0.29881717475103015,0.07825986295938492,0.052391283214092255,0.32566750049591064,0.05,0.06,0.13,0.264,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,CCT5,63,63,0.27943554520606995,0.18151147950917174,0.08897902816534042,0.06436246633529663,0.27924084663391113,0.15,0.22,0.21,0.244,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,CCT7,141,141,0.3762710690498352,0.27182061786187217,0.09179690480232239,0.06154576316475868,0.3536803722381592,0.05,0.18,0.16,0.172,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,CDC73,140,140,0.30348658561706543,0.22363939544704517,0.1341247707605362,0.0893312618136406,0.23069614171981812,0.15,0.2,0.18,0.264,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,CENPJ,265,265,0.39647722244262695,0.3268819785626599,0.06675281375646591,0.04225514084100723,0.4223034977912903,0.05,0.1,0.17,0.192,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,CHMP3,119,119,0.3478042483329773,0.2607006030965377,0.16432178020477295,0.10034728050231934,0.3521840572357178,0.1,0.14,0.14,0.204,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,CIAPIN1,139,139,0.34717509150505066,0.24105973777753129,0.06041748449206352,0.041962429881095886,0.35573530197143555,0.0,0.06,0.12,0.232,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,CKAP5,159,159,0.3552204966545105,0.2504593122703946,0.0577121265232563,0.04167092964053154,0.2538716793060303,0.2,0.26,0.2,0.212,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,CNIH4,65,65,0.12770038843154907,0.061460028397351235,0.08121509104967117,0.059493690729141235,0.13131499290466309,0.1,0.2,0.29,0.408,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,CPSF1,48,48,0.1847621202468872,0.11847847089735625,0.09573163837194443,0.070127934217453,0.1881784200668335,0.1,0.18,0.23,0.288,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,CPSF6,43,43,0.12586092948913574,0.07719891150395645,0.1232791543006897,0.08784940093755722,0.11856889724731445,0.25,0.3,0.29,0.396,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,CXXC1,115,115,0.24945048987865448,0.200194100310178,0.0814395546913147,0.054409630596637726,0.2587839365005493,0.15,0.16,0.22,0.34,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,CYCS,160,160,0.22025617957115173,0.1516869012303975,0.05765208601951599,0.039468638598918915,0.18661606311798096,0.15,0.18,0.22,0.316,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,DBR1,96,96,0.17284134030342102,0.10213659902946395,0.08660555630922318,0.06422685086727142,0.11795186996459961,0.25,0.2,0.16,0.34,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,DDB1,85,85,0.31253916025161743,0.20621949912762777,0.06435824185609818,0.048275623470544815,0.3185967206954956,0.15,0.14,0.2,0.208,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,DDX24,230,230,0.4136139452457428,0.3094991706091067,0.08040020614862442,0.05287574604153633,0.442188024520874,0.0,0.08,0.12,0.152,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,DDX46,140,140,0.41267621517181396,0.3009808741569056,0.07653798907995224,0.05335300415754318,0.39935314655303955,0.0,0.06,0.09,0.176,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,DDX47,313,313,0.20978032052516937,0.18190749062176276,0.10519611090421677,0.0684298574924469,0.2747567892074585,0.2,0.18,0.23,0.376,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,DHODH,207,207,0.0721641331911087,0.04481579733293422,0.05453496426343918,0.03838828206062317,0.06115347146987915,0.1,0.22,0.21,0.484,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,DHX33,127,127,0.2564188241958618,0.1949477682646257,0.05604728311300278,0.040201492607593536,0.25873565673828125,0.1,0.2,0.25,0.28,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,DICER1,153,153,0.15600019693374634,0.09168720142469103,0.05548981577157974,0.040538303554058075,0.16927558183670044,0.2,0.32,0.31,0.316,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,DNTTIP2,235,235,0.2875116467475891,0.22387311484304345,0.09823454171419144,0.06408048421144485,0.33271729946136475,0.05,0.16,0.19,0.284,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,DYNC1H1,217,217,0.5445241928100586,0.3921952299268726,0.04819926992058754,0.03411661833524704,0.5231892466545105,0.0,0.04,0.07,0.116,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,DYNLL1,57,57,0.12276781350374222,0.0933626015949855,0.08289603143930435,0.05799616873264313,0.1225578784942627,0.15,0.16,0.23,0.36,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,EEF1G,170,170,0.28653380274772644,0.1883056112212631,0.06409987062215805,0.045808881521224976,0.2592504024505615,0.1,0.22,0.19,0.26,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,EIF2S2,77,77,0.36038145422935486,0.25993463148538526,0.08965446054935455,0.060301147401332855,0.3669378161430359,0.1,0.04,0.12,0.184,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,EIF3E,165,165,0.2840292751789093,0.1932880932128016,0.10370704531669617,0.06828988343477249,0.2482548952102661,0.1,0.12,0.11,0.288,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,EIF3I,42,42,0.3008292317390442,0.20575098621403942,0.10844764113426208,0.07789839059114456,0.2910956144332886,0.15,0.18,0.19,0.244,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,ERCC2,116,116,0.13677775859832764,0.10861622633125585,0.07004334777593613,0.04901011288166046,0.14536869525909424,0.1,0.08,0.12,0.376,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,EXOSC8,118,118,0.25999873876571655,0.22054104666693486,0.11378809064626694,0.06904416531324387,0.2674252986907959,0.0,0.1,0.14,0.272,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,EXOSC9,30,30,0.1506355255842209,0.1097853806154152,0.1464327573776245,0.10252150893211365,0.15097618103027344,0.25,0.2,0.21,0.364,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,FAM136A,45,45,0.2732301950454712,0.18808540742495847,0.1388029307126999,0.09709138423204422,0.2713660001754761,0.05,0.06,0.17,0.26,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,FAM32A,332,332,0.5057718753814697,0.39491591108611446,0.06870493292808533,0.047536611557006836,0.452694833278656,0.0,0.02,0.06,0.16,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,FASTKD5,182,182,0.04796765372157097,0.06803233098219157,0.0629272609949112,0.039358336478471756,0.04640078544616699,0.2,0.24,0.21,0.436,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,FBXO5,233,233,0.06774275004863739,0.06478074658300355,0.052356235682964325,0.03696582093834877,0.08081281185150146,0.3,0.22,0.23,0.424,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,GATA1,95,95,0.41936394572257996,0.29883620776696457,0.2192409485578537,0.13641475141048431,0.4082909822463989,0.05,0.06,0.07,0.168,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,GINS2,130,130,0.313843309879303,0.21560343360483522,0.07993517071008682,0.05437815561890602,0.3373143672943115,0.05,0.08,0.14,0.288,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,GINS3,98,98,0.22159674763679504,0.16289528874372103,0.06999295204877853,0.049122828990221024,0.24127620458602905,0.1,0.1,0.15,0.304,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,GINS4,58,58,0.2764911651611328,0.18383907876321173,0.08985073864459991,0.06490659713745117,0.28366053104400635,0.1,0.12,0.18,0.276,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,GPS1,372,372,0.3527476191520691,0.2445946571613971,0.05392924323678017,0.03835289925336838,0.30436062812805176,0.15,0.14,0.13,0.24,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,GRB2,53,53,0.1065855324268341,0.07852094907026048,0.08019368350505829,0.05973006412386894,0.1057596206665039,0.25,0.32,0.36,0.396,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,GTF3C3,129,129,0.15129995346069336,0.09666350293181979,0.05881664156913757,0.04373760521411896,0.1308422088623047,0.25,0.26,0.29,0.436,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,HARS,263,263,0.5213022828102112,0.37002591284903646,0.1134970486164093,0.07033827155828476,0.4724552631378174,0.05,0.02,0.05,0.124,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,HNRNPC,273,273,0.4534549415111542,0.3445014030048602,0.09544815868139267,0.06343917548656464,0.4401283264160156,0.05,0.08,0.06,0.168,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,HSCB,85,85,0.24646805226802826,0.1527092271076991,0.06337261199951172,0.04803507775068283,0.24670928716659546,0.25,0.24,0.22,0.248,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,HSF1,87,87,0.11331487447023392,0.09720432422883876,0.07573159039020538,0.054695188999176025,0.05750948190689087,0.15,0.2,0.21,0.372,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,HUWE1,77,77,0.18517884612083435,0.12522312357493567,0.07415015995502472,0.05429019778966904,0.17935889959335327,0.3,0.24,0.29,0.368,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,HYPK,121,121,0.2113872766494751,0.1696006329280253,0.05896585062146187,0.043360188603401184,0.2140522003173828,0.2,0.14,0.14,0.284,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,ICE1,319,319,0.5176088213920593,0.403913078102217,0.06729237735271454,0.04648614674806595,0.44533705711364746,0.0,0.06,0.08,0.136,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,INTS5,62,62,0.24435526132583618,0.19151212116908112,0.14190736413002014,0.09206216782331467,0.24968087673187256,0.15,0.14,0.16,0.28,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,ISG20L2,72,72,0.17999640107154846,0.10879047891423012,0.0869293287396431,0.06208377704024315,0.17954260110855103,0.2,0.18,0.21,0.292,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,JAZF1,209,209,0.2691843509674072,0.20564634924372502,0.049731284379959106,0.03597824275493622,0.23625195026397705,0.1,0.14,0.16,0.288,median_abs_audit_delta,sensitivity_only,UNVERIFIED
S3_replogle_k562_rl1,audit_delta,KIF20A,95,95,0.22077599167823792,0.17904880485054656,0.07639233022928238,0.05247599631547928,0.22590404748916626,0.15,0.16,0.17,0.272,median_abs_audit_delta,sensitivity_only,UNVERIFIED
