run_id,setting,dataset,split,model,model_type,train_cell_line,test_cell_line,level,metric_space,n_test_perturbations,n_genes,pearson_delta,pearson_ci_low,pearson_ci_high,spearman_delta,rmse_delta,mae_delta,cosine_delta,retrieval_top1,retrieval_top5,retrieval_mrr,mrr_ci_low,mrr_ci_high,uer20,uer50,uer50_ci_low,uer50_ci_high,uer100,sign_flip_rate,sign_flip_ci_low,sign_flip_ci_high,uncertainty_status,null_status,bns_status,filtered_data,performance_eligible,run_status,run_dir
S1_norman_l1,Norman L1 STATE,Norman2019_GEARS_processed_mirror,L1,STATE_state_sm,STATE,A549,A549,L1 within-context,audit_delta,53,5045,0.44447250980532393,0.37120583555749004,0.5189556734548565,0.1973713307821825,0.06429089844789145,0.02009021865098544,0.4439315818390756,0.0,0.09433962264150944,0.0756639467522136,0.053811301738773264,0.10168967929070845,0.0009433962264150943,0.0015094339622641509,0.0003773584905660377,0.0030188679245283017,0.0035849056603773585,0.253561041091804,0.2151521366246551,0.2937616526213737,BOOTSTRAP_PERTURBATION_LEVEL,sensitivity_only,UNVERIFIED,False,True,COMPLETED_STATE_EVALUATION,/Volumes/EMPTY2TB/VirtualPerturb-Audit 方案设计/VirtualPerturb-Audit/results/state/full_phase2c_20260829T131235Z/S1_norman_l1
S1_norman_l1,Norman L1 STATE,Norman2019_GEARS_processed_mirror,L1,STATE_state_sm,STATE,A549,A549,L1 within-context,gears_raw,53,5045,0.44336059394310107,0.3705016947439257,0.5121016221015521,0.16700847199446253,0.06431268946320381,0.020041284028370427,0.44287568105841585,0.0,0.11320754716981132,0.0738563598872598,0.054050185640874375,0.09928720501856762,0.0009433962264150943,0.0018867924528301887,0.0003773584905660377,0.003773584905660377,0.0033962264150943396,0.25057797002013577,0.21381161906182414,0.29077671713028563,BOOTSTRAP_PERTURBATION_LEVEL,sensitivity_only,UNVERIFIED,False,True,COMPLETED_STATE_EVALUATION,/Volumes/EMPTY2TB/VirtualPerturb-Audit 方案设计/VirtualPerturb-Audit/results/state/full_phase2c_20260829T131235Z/S1_norman_l1
S2_norman_l2,Norman L2 STATE,Norman2019_GEARS_processed_mirror,L2,STATE_state_sm,STATE,A549,A549,L2 within-context,audit_delta,28,5045,0.4060005515015551,0.3267512784206441,0.4850837753054552,0.20696509333360852,0.062096276985747476,0.020303967209266766,0.40586503062929424,0.03571428571428571,0.17857142857142858,0.137687779133477,0.07877681099127938,0.21600229630170018,0.0,0.0,0.0,0.0,0.002142857142857143,0.25169395821569734,0.20553006775832858,0.2995482778091474,BOOTSTRAP_PERTURBATION_LEVEL,sensitivity_only,UNVERIFIED,False,True,COMPLETED_STATE_EVALUATION,/Volumes/EMPTY2TB/VirtualPerturb-Audit 方案设计/VirtualPerturb-Audit/results/state/full_phase2c_20260829T131235Z/S2_norman_l2
S2_norman_l2,Norman L2 STATE,Norman2019_GEARS_processed_mirror,L2,STATE_state_sm,STATE,A549,A549,L2 within-context,gears_raw,28,5045,0.4141907069299902,0.33492338544955214,0.4909075689235968,0.1883856089986779,0.061891520262828896,0.019770978018641472,0.41425653866359163,0.07142857142857142,0.14285714285714285,0.15439932486287986,0.07835973653422046,0.2559815543246706,0.0,0.002142857142857143,0.0,0.005714285714285714,0.0024999999999999996,0.24915302089215133,0.20736871823828348,0.29249364765669117,BOOTSTRAP_PERTURBATION_LEVEL,sensitivity_only,UNVERIFIED,False,True,COMPLETED_STATE_EVALUATION,/Volumes/EMPTY2TB/VirtualPerturb-Audit 方案设计/VirtualPerturb-Audit/results/state/full_phase2c_20260829T131235Z/S2_norman_l2
S3_replogle_k562_rl1,Replogle K562 R-L1 STATE,Replogle_GEARS_filtered,R-L1-K562,STATE_state_sm,STATE,K562,K562,R-L1 within-context,audit_delta,216,5000,0.2638894985904227,0.24356003250221772,0.28341879562034994,0.19268200217941175,0.08736495123486276,0.059958264938797114,0.25829502747014715,0.004629629629629629,0.018518518518518517,0.026237936976619483,0.017476974458296955,0.038789421394235295,0.14143518518518516,0.1576851851851852,0.1461087962962963,0.1691666666666667,0.18296296296296297,0.2882407407407407,0.2743699074074074,0.30290787037037037,BOOTSTRAP_PERTURBATION_LEVEL,sensitivity_only,UNVERIFIED,True,True,COMPLETED_STATE_EVALUATION,/Volumes/EMPTY2TB/VirtualPerturb-Audit 方案设计/VirtualPerturb-Audit/results/state/full_phase2c_20260829T131235Z/S3_replogle_k562_rl1
S3_replogle_k562_rl1,Replogle K562 R-L1 STATE,Replogle_GEARS_filtered,R-L1-K562,STATE_state_sm,STATE,K562,K562,R-L1 within-context,gears_raw,216,5000,0.18013552461828417,0.1625561940789878,0.1981949325093646,0.1234985253143803,0.08743268235897024,0.05962177996385704,0.17357034043029504,0.004629629629629629,0.037037037037037035,0.030358697074506134,0.019984370671849428,0.0444180493999408,0.16967592592592592,0.19500000000000003,0.18203472222222222,0.208425925925926,0.2121759259259259,0.34470370370370373,0.3304625,0.35963333333333336,BOOTSTRAP_PERTURBATION_LEVEL,sensitivity_only,UNVERIFIED,True,True,COMPLETED_STATE_EVALUATION,/Volumes/EMPTY2TB/VirtualPerturb-Audit 方案设计/VirtualPerturb-Audit/results/state/full_phase2c_20260829T131235Z/S3_replogle_k562_rl1
S4_replogle_k562_to_rpe1_rl4,Replogle K562 -> RPE1 R-L4 STATE,Replogle_GEARS_filtered,R-L4-K2R,STATE_state_sm,STATE,K562,RPE1,R-L4 cross-context,gears_raw,73,5000,-0.009097900882695024,-0.012548558853330626,-0.005488338179516365,-0.008679059655153877,0.16421436457193062,0.10449237435137572,-0.010865897348482315,0.0410958904109589,0.0684931506849315,0.08673159982608145,0.04904495814804415,0.13619142822046942,0.4726027397260274,0.4964383561643836,0.48301369863013693,0.5104109589041096,0.49671232876712323,0.5105753424657534,0.5015328767123287,0.5196712328767124,BOOTSTRAP_PERTURBATION_LEVEL,sensitivity_only,UNVERIFIED,True,True,COMPLETED_STATE_EVALUATION,/Volumes/EMPTY2TB/VirtualPerturb-Audit 方案设计/VirtualPerturb-Audit/results/state/full_phase2c_20260829T131235Z/S4_replogle_k562_to_rpe1_rl4
S4_replogle_k562_to_rpe1_rl4,Replogle K562 -> RPE1 R-L4 STATE,Replogle_GEARS_filtered,R-L4-K2R,STATE_state_sm,STATE,K562,RPE1,R-L4 cross-context,target_control_audit_delta,73,5000,0.18740976331372783,0.1699301483964369,0.20291068985394825,0.16691560005885409,0.5796179951053776,0.3307007273582563,0.21121164952238944,0.0136986301369863,0.0684931506849315,0.06676105700736264,0.042020324751488446,0.10173357055844463,0.14246575342465756,0.14027397260273972,0.12739041095890408,0.15424657534246575,0.1604109589041096,0.299013698630137,0.27643561643835624,0.3221917808219178,BOOTSTRAP_PERTURBATION_LEVEL,sensitivity_only,UNVERIFIED,True,True,COMPLETED_STATE_EVALUATION,/Volumes/EMPTY2TB/VirtualPerturb-Audit 方案设计/VirtualPerturb-Audit/results/state/full_phase2c_20260829T131235Z/S4_replogle_k562_to_rpe1_rl4
